nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate
11639,21493,event,,Oregon's Bounty: A Celebration of the Harvest!,19,1,1433978250,1443650513,0,1,0,0,0,0
11640,20898,listing,,Elk River Construction,19,1,1433979325,1433979407,0,0,0,0,0,0
11641,20899,event,,Salem-Keizer Volcanoes vs. College All-Stars,19,1,1434393362,1434393362,0,1,0,0,0,0
11642,20900,event,,Salem-Keizer Volcanoes vs. Vancouver Canadians,19,1,1434393566,1434393566,0,1,0,0,0,0
11643,20901,event,,Salem-Keizer Volcanoes vs. Vancouver Canadians,19,1,1434393701,1434393701,0,1,0,0,0,0
11644,20902,event,,Salem-Keizer Volcanoes vs. Vancouver Canadians,19,1,1434393950,1434393950,0,1,0,0,0,0
11645,20903,event,,Salem-Keizer Volcanoes vs. Vancouver Canadians,19,1,1434394097,1434394097,0,1,0,0,0,0
11646,20904,event,,Salem-Keizer Volcanoes vs. Vancouver Canadians,19,1,1434394782,1434394782,0,1,0,0,0,0
11647,20905,event,,Salem-Keizer Volcanoes vs. Spokane Indians,19,1,1434394924,1434394924,0,1,0,0,0,0
11648,20906,event,,Salem-Keizer Volcanoes vs. Spokane Indians,19,1,1434395040,1434395040,0,1,0,0,0,0
11649,20907,event,,Salem-Keizer Volcanoes vs.  Spokane Indians,19,1,1434401499,1434401499,0,1,0,0,0,0
11650,20908,event,,Salem-Keizer Volcanoes vs. Spokane Indians,19,1,1434401828,1434401828,0,1,0,0,0,0
11651,20909,event,,Salem-Keizer Volcanoes vs. Spokane Indians,19,1,1434401984,1434401984,0,1,0,0,0,0
11652,20910,event,,Salem-Keizer Volcanoes vs. Tri-City Dust Devils,19,1,1434402204,1434402204,0,1,0,0,0,0
11653,20911,event,,Salem-Keizer Volcanoes vs. Tri-City Dust Devils,19,1,1434402562,1434402562,0,1,0,0,0,0
11654,20912,event,,Salem-Keizer Volcanoes vs. Tri-City Dust Devils,19,1,1434403060,1434403060,0,1,0,0,0,0
11655,20913,event,,Salem-Keizer Volcanoes vs. Tri-City Dust Devils,19,1,1434403174,1434403174,0,1,0,0,0,0
11656,20914,event,,Salem-Keizer Volcanoes vs. Tri-City Dust Devils,19,1,1434404478,1434404478,0,1,0,0,0,0
11657,20915,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434404608,1434404608,0,1,0,0,0,0
11658,20916,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434405152,1434405152,0,1,0,0,0,0
11659,20917,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434405293,1434405293,0,1,0,0,0,0
11660,20918,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405432,1434405432,0,1,0,0,0,0
11661,20919,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405587,1434405587,0,1,0,0,0,0
11662,20920,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405735,1434405735,0,1,0,0,0,0
11663,20921,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434405861,1434405861,0,1,0,0,0,0
11664,20922,event,,Salem-Keizer Volcanoes vs. Everett Aquasox,19,1,1434406369,1434406369,0,1,0,0,0,0
11665,20923,event,,Salem-Keizer Volcanoes vs. Boise Hawks,19,1,1434406512,1434406512,0,1,0,0,0,0
11666,20924,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434406642,1434406642,0,1,0,0,0,0
11667,21247,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434406777,1438713757,0,1,0,0,0,0
11668,20926,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434406892,1434406892,0,1,0,0,0,0
11669,20927,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434407039,1434407039,0,1,0,0,0,0
11670,20928,event,,Salem-Keizer Volcanoes vs. Hillsboro Hops,19,1,1434407160,1434407160,0,1,0,0,0,0
11671,20929,event,,First Wednesday Opening Reception ~ Red Raven Gallery,19,1,1434407722,1434407722,0,1,0,0,0,0
11672,20950,event,,Valleys and Views,19,1,1434407972,1434996038,0,1,0,0,0,0
11673,20931,event,,Project Space ~ First Wednesday Reception,19,1,1434408129,1434408129,0,1,0,0,0,0
11674,20932,event,,Artist Talk: Nancy Eng,19,1,1434408265,1434408265,0,1,0,0,0,0
11675,20933,event,,Fine Art Friday,19,1,1434408440,1434408440,0,1,0,0,0,0
11676,20934,event,,Smokin Down The Highway BBQ,19,1,1434473180,1434473180,0,1,0,0,0,0
11677,20936,event,,Aurora Colony Museum Strawberry Social,19,1,1434473365,1434473420,0,1,0,0,0,0
11678,20937,event,,La Foret des Fees,19,1,1434473771,1434473771,0,1,0,0,0,0
11679,20947,event,,Eating Salem: An Exhibit of Restaurant History,19,1,1434476283,1434736150,0,1,0,0,0,0
11680,21041,event,,Evergreen String Quartet Concert at Cherry Hill Winery,19,1,1434476560,1435583018,0,1,0,0,0,0
11681,20943,event,,Wednesday Wine Tasting,19,1,1434476768,1434476768,0,1,0,0,0,0
11682,20946,image,,HFMA-Mel_Katz,19,1,1434583690,1434583690,0,1,0,0,0,0
11683,20949,image,,Marion County Fair,19,1,1434741947,1434741947,0,1,0,0,0,0
11684,20957,event,,Historic Silver Falls Days,19,1,1435004833,1435004833,0,1,0,0,0,0
11685,20958,event,,Exhibit: Ruby Boots by Kathryn Cellerini Moore,19,1,1435005398,1435005398,0,1,0,0,0,0
11686,21016,event,,Beer Pairing Dinner ~ Three Legged Dog Public House/Salem Ale Works ,19,1,1435005740,1435170888,0,1,0,0,0,0
11687,20960,event,,Salem Ale Works Tap Takeover,19,1,1435006003,1435006003,0,1,0,0,0,0
11688,20961,event,,Prologue Pastries Dessert Pairing ~ Salem Ale Works,19,1,1435006252,1435006252,0,1,0,0,0,0
11689,20962,event,,Curley Taylor & The Zydeco Trouble,19,1,1435007000,1435007000,0,1,0,0,0,0
11690,20964,event,,Old Fashioned Patriotic 4th of July Celebration,19,1,1435007299,1435007336,0,1,0,0,0,0
11691,20965,event,,Great Oregon Steam-Up at Antique Powerland,19,1,1435007763,1435007763,0,1,0,0,0,0
11692,20967,event,,Wednesday Wine Tasting and Italian Food,19,1,1435008386,1435008454,0,1,0,0,0,0
11693,20968,event,,Wednesday Wine Tasting ~ St. Urban Cellars,19,1,1435008702,1435008702,0,1,0,0,0,0
11694,20969,event,,Wednesday Wine Tasting ~ St. Urban Cellars ,19,1,1435009213,1435009213,0,1,0,0,0,0
11695,20970,event,,Wednesday Wine Tasting ~ St. Urban Cellars,19,1,1435009449,1435009449,0,1,0,0,0,0
11696,21018,event,,Fourth of July Celebration ~ Salem,19,1,1435252380,1435252397,0,1,0,0,0,0
11698,21020,event,,July 4th Festival ~ Monmouth,19,1,1435252813,1435252813,0,1,0,0,0,0
11699,21021,event,,Mill City 4th of July Festival,19,1,1435252998,1435252998,0,1,0,0,0,0
11700,21023,event,,July 4th Street Fair,19,1,1435253250,1435253274,0,1,0,0,0,0
11701,21024,event,,Fireworks Over The Lake,19,1,1435254330,1435254330,0,1,0,0,0,0
11702,21025,event,,32nd Annual Stayton Old-Time 4th of July Fun Run and Walk,19,1,1435254557,1435254557,0,1,0,0,0,0
11703,21700,listing,,Ankeny Vineyard Winery,19,1,1435272913,1445359768,0,0,0,0,0,0
11704,21027,listing,,La Margarita Co.,19,1,1435273524,1435273524,0,0,0,0,0,0
11705,21029,image,,Woodburn Premium Outlet ,19,1,1435344905,1435344905,0,1,0,0,0,0
11706,21040,event,,Solar Oregon Workshop,19,1,1435355890,1435359662,0,1,0,0,0,0
11707,21031,event,,Keizer Rotary Amphitheater Summer Concert Series,19,1,1435356834,1435356834,0,1,0,0,0,0
11708,21267,event,,Salem Mini Maker Faire,19,1,1435357033,1438974830,0,1,0,0,0,0
11709,21035,event,,Science Night: for Adults,19,1,1435358254,1435358303,0,1,0,0,0,0
11710,21036,event,,Oregon Tilth at Pringle Creek Community,19,1,1435358721,1435358721,0,1,0,0,0,0
11711,21037,event,,Live Music: John Pounds,19,1,1435359033,1435359033,0,1,0,0,0,0
11712,21038,event,,Live Music: Ty Curtis,19,1,1435359259,1435359259,0,1,0,0,0,0
11713,21039,event,,Live Music: 2 Face with Jeff Gaskins,19,1,1435359457,1435359457,0,1,0,0,0,0
11714,21047,image,,Starlight Limousine,19,1,1436221423,1436221423,0,1,0,0,0,0
11715,21055,event,,At the Hearth of the Crossed Races ~ A French-Indian Community in 1812-1859,19,1,1436300508,1436300508,0,1,0,0,0,0
11716,21296,event,,Pairings!,19,1,1436300737,1439401178,0,1,0,0,0,0
11717,21330,event,,Amateur Wine Competition ~ Oregon State Fair,19,1,1436301047,1440611720,0,1,0,0,0,0
11718,21058,event,,Homebrew Beer Competition  ~ Oregon State Fair,19,1,1436301451,1436301451,0,1,0,0,0,0
11719,21059,event,,Gerry Frank Chocolate Layer Cake Contest ~ Oregon State Fair,19,1,1436301759,1436301759,0,1,0,0,0,0
11720,21309,event,,Oregon State Fair,19,1,1436302726,1440437228,0,1,0,0,0,0
11721,21063,event,,Concert: ABBA/Queen ~ A Royal Celebration,19,1,1436303107,1436303330,0,1,0,0,0,0
11722,21064,event,,Teen Activity~Heroic Fridays: HeroClix Club,19,1,1436303515,1436303515,0,1,0,0,0,0
11723,21065,event,,Family Performance ~ Jay Frasier (Magic) ,19,1,1436304205,1436304205,0,1,0,0,0,0
11724,21066,event,,Wednesdays with the Stars: Movies in Teen Scene ~ The Fault in Our Stars,19,1,1436304377,1436304377,0,1,0,0,0,0
11725,21067,event,,Concert ~ Steve Hale,19,1,1436304658,1436304658,0,1,0,0,0,0
11726,21069,event,,Teen Activity ~ All About Those Books: Book Crafts,19,1,1436304837,1436304919,0,1,0,0,0,0
11727,21070,event,,Family Film ~ Annie ,19,1,1436305055,1436305055,0,1,0,0,0,0
11728,21071,event,,Childrenäó»s Activity ~ Read to a Pet,19,1,1436305311,1436305311,0,1,0,0,0,0
11729,21072,event,,Childrenäó»s Activity ~ Karate 4 Kids,19,1,1436305456,1436305456,0,1,0,0,0,0
11730,21073,event,,Kim Trumbo: Live to Give,19,1,1436305774,1436305774,0,1,0,0,0,0
11731,21075,event,,Wednesdays with the Stars: Movies in Teen Scene ~ Clue,19,1,1436306020,1436306222,0,1,0,0,0,0
11732,21077,event,,Family Performance ~ Buck & Elizabeth (Music and Comedy),19,1,1436307743,1436307769,0,1,0,0,0,0
11733,21078,event,,Teen Activity ~ Music Composition Workshop & Performance,19,1,1436308120,1436308120,0,1,0,0,0,0
11734,21079,event,,Family Film ~ Wreck-It Ralph,19,1,1436308985,1436308985,0,1,0,0,0,0
11735,21080,event,,Charlotteäó»s Web ~ Childrenäó»s Educational Theatre,19,1,1436309203,1436309203,0,1,0,0,0,0
11736,21081,event,,Charlotteäó»s Web ~ Childrenäó»s Educational Theatre,19,1,1436309257,1436309257,0,1,0,0,0,0
11737,21082,event,,Charlotteäó»s Web ~ Childrenäó»s Educational Theatre,19,1,1436309331,1436309331,0,1,0,0,0,0
11738,21083,event,,Speak Up! Teen Book Discussion Group,19,1,1436309466,1436309466,0,1,0,0,0,0
11739,21084,event,,Wednesdays with the Stars: Movies in Teen Scene ~ Clueless,19,1,1436309606,1436309606,0,1,0,0,0,0
11740,21085,event,,Teen Activity ~ Heroically Delicious: Pizza Tasting and Judging,19,1,1436309795,1436309795,0,1,0,0,0,0
11741,21086,event,,Family Film ~ Bolt ,19,1,1436310111,1436310111,0,1,0,0,0,0
11742,21087,event,,Childrenäó»s Activity ~ Super Lego Party,19,1,1436310350,1436310350,0,1,0,0,0,0
11743,21088,event,,Family Performance ~ Brad Clark (Stories & Songs) ,19,1,1436310516,1436310516,0,1,0,0,0,0
11744,21089,event,,"Wednesdays with the Stars: Movies in Teen Scene ~ The Lion, the Witch, and the Wardrobe",19,1,1436310668,1436310668,0,1,0,0,0,0
11745,21090,event,,Teen Activity ~ Murder Mystery Party: The Assassination at the Annual Superhero Assembly,19,1,1436310886,1436310886,0,1,0,0,0,0
11746,21091,event,,Family Film ~ The Lego Movie ,19,1,1436311025,1436311025,0,1,0,0,0,0
11747,21467,event,,A Night At The Oregon State Hospital Museum,19,1,1436311286,1443023695,0,1,0,0,0,0
11748,21093,event,,Childrenäó»s Activity ~ Elephant and Piggie Party!,19,1,1436311510,1436311510,0,1,0,0,0,0
11749,21094,event,,Book Discussion Group ~ Books for Dessert,19,1,1436311746,1436311746,0,1,0,0,0,0
11750,21095,event,,"Wednesdays with the Stars: Movies in Teen Scene ~ Mockingjay, Part 1",19,1,1436311873,1436311873,0,1,0,0,0,0
11751,21096,event,,The Capitol Crawl Ale Tour,19,1,1436312301,1436312301,0,1,0,0,0,0
11752,21097,event,,"Night of 1,000 Stars: Teen Talent Show",19,1,1436312543,1436312543,0,1,0,0,0,0
11753,21098,event,,Author Talk ~ Hikes Along the Pacific Crest Trail with Paul Gerald,19,1,1436312728,1436312728,0,1,0,0,0,0
11754,21446,event,,TEDxSalem,19,1,1436312902,1442592869,0,1,0,0,0,0
11755,21100,image,,Union Barrel,19,1,1436373623,1436373623,0,1,0,0,0,0
11756,21102,listing,,Union Barrel ,19,1,1436374080,1436374104,0,0,0,0,0,0
11757,21103,listing,,Union Barrel,19,1,1436375310,1436375310,0,0,0,0,0,0
11758,21104,listing,,Union Barrel,19,1,1436375512,1436375512,0,0,0,0,0,0
11759,21105,event,,Family Film ~ Cinderella ,19,1,1436376913,1436376913,0,1,0,0,0,0
11760,21106,event,,Wednesdays with the Stars: Movies in Teen Scene ~ Mr. Peabody and Sherman,19,1,1436377657,1436377657,0,1,0,0,0,0
11761,21107,event,,Family Film ~ The Adventures of Rocky and Bullwinkle,19,1,1436377851,1436377851,0,1,0,0,0,0
11762,21108,event,,Speak Up! Teen Book Discussion Group,19,1,1436378124,1436378124,0,1,0,0,0,0
11763,21109,event,,Book Discussion Group ~ Books For Lunch,19,1,1436378361,1436378361,0,1,0,0,0,0
11764,21110,event,,Wednesdays with the Stars: Movies in Teen Scene ~ The Theory of Everything,19,1,1436378580,1436378580,0,1,0,0,0,0
11765,21111,event,,Documentary Film ~ The Beatles in Portland: the Complete Story,19,1,1436378981,1436378981,0,1,0,0,0,0
11766,21112,event,,Wednesdays with the Stars: Movies in Teen Scene ~ The Book of Life,19,1,1436379118,1436379118,0,1,0,0,0,0
11767,21113,event,,Family Film ~ Happy Feet ,19,1,1436379280,1436379280,0,1,0,0,0,0
11768,21114,event,,Book Discussion Group ~ Books For Dessert,19,1,1436379579,1436379579,0,1,0,0,0,0
11769,21115,event,, Monmouth Music In The Park,19,1,1436380293,1436380293,0,1,0,0,0,0
11770,21164,event,,River's Edge Summer Movie Series,19,1,1436380598,1436994535,0,1,0,0,0,0
11771,21117,event,,River's Edge Summer Movie Series,19,1,1436380709,1436380709,0,1,0,0,0,0
11772,21125,event,,Riverview Market,19,1,1436381451,1436391907,0,1,0,0,0,0
11773,21163,event,,Polk County Bounty Market,19,1,1436381865,1436994284,0,1,0,0,0,0
11774,21121,image,,Lullu's Tutto Cucina,19,1,1436388200,1436388200,0,1,0,0,0,0
11775,21124,event,,Bucky's Round-Up at the Carousel,19,1,1436391655,1436391655,0,1,0,0,0,0
11776,21128,event,,Redhawk Vineyard & Winery ~ 10th (New-Owner) Anniversary,19,1,1436392246,1436392333,0,1,0,0,0,0
11777,21130,event,,Salem Saturday Market,19,1,1436395399,1436395509,0,1,0,0,0,0
11778,21131,event,,Live Music: Slipshod at Union Barrel,19,1,1436479063,1436479063,0,1,0,0,0,0
11779,21132,event,,Live Music: Mike Delamare Trio at Union Barrel,19,1,1436479740,1436479740,0,1,0,0,0,0
11780,21133,event,,Live Music: Randy Byrnes at Union Barrel,19,1,1436479951,1436479951,0,1,0,0,0,0
11781,21134,event,,Live Music: Green Energy at Union Barrel,19,1,1436480135,1436480135,0,1,0,0,0,0
11782,21135,event,,Live Music: Rabbit Wilde at Union Barrel,19,1,1436480541,1436480541,0,1,0,0,0,0
11783,21137,event,,Star Party at Legacy Estate Vineyard,19,1,1436480805,1436480831,0,1,0,0,0,0
11784,21138,event,,Piano Symposium ~ Willamette Valley Music Company,19,1,1436481836,1436481836,0,1,0,0,0,0
11785,21139,event,,2nd Annual Walk with a Farmer ~ Minto Island Growers,19,1,1436482270,1436482270,0,1,0,0,0,0
11786,21141,event,,Bread Made Round the Campfire,19,1,1436483013,1436483173,0,1,0,0,0,0
11787,21145,image,,Biking Willamette Valley Scenic Bikeway-ODOT,19,1,1436558500,1436559651,0,1,0,0,0,0
11788,21148,image,,St_Innocent_Winery,19,1,1436562877,1436562877,0,1,0,0,0,0
11789,21151,image,,Starlight Limousine,19,1,1436830025,1436831284,0,1,0,0,0,0
11790,21152,image,,Riverfront Park Movie ~ RCooper,19,1,1436897248,1436897248,0,1,0,0,0,0
11791,21156,event,,River's Edge Summer Music Series,19,1,1436987758,1436987758,0,1,0,0,0,0
11792,21157,event,,IPNC Pinot Noir Celebration Flight at Coelho Winery,19,1,1436992972,1436992972,0,1,0,0,0,0
11793,21158,event,,Artist Talk: Eileen Cotter Howell,19,1,1436993238,1436993238,0,1,0,0,0,0
11794,21246,event,,Project Space ~ First Wednesday Reception,19,1,1436993546,1438713520,0,1,0,0,0,0
11795,21160,event,,Family Art Day,19,1,1436993765,1436993765,0,1,0,0,0,0
11796,21161,event,,Live Music: The Rusty Cleavers at Union Barrel,19,1,1436993940,1436993940,0,1,0,0,0,0
11797,21315,event,, Salem Hardy Plant Society (SHPS) ~ Annual Fall Plant sale,19,1,1436994142,1440437511,0,1,0,0,0,0
11798,21165,event,,2015 Horse Owner's Workshop,19,1,1436994978,1436994978,0,1,0,0,0,0
11799,21167,event,,Songwriting & Recording Workshop ,19,1,1436995210,1436995286,0,1,0,0,0,0
11800,21169,event,,Exhibit: A Color Runs Through It ~ Art Quilts,19,1,1436995826,1436995946,0,1,0,0,0,0
11802,21173,image,,Mix Bistro and Bar,19,1,1437069143,1437069143,0,1,0,0,0,0
11803,21185,listing,,Mix Bistro and Bar,19,1,1437069410,1437153344,0,0,0,0,0,0
11804,21177,image,,Mix Bistro and Bar Logo,19,1,1437152318,1437152318,0,1,0,0,0,0
11805,21184,listing,,Mix Bistro and Bar,19,1,1437152434,1437153297,0,0,0,0,0,0
11806,21180,image,,Mix Catering,19,1,1437152910,1437152910,0,1,0,0,0,0
11807,21182,listing,,Mix Bistro and Bar,19,1,1437153008,1437153138,0,0,0,0,0,0
11808,21186,image,,Mix Catering off site,19,1,1437153595,1437153595,0,1,0,0,0,0
11809,21187,listing,,Mix Bistro and Bar,19,1,1437153711,1437153711,0,0,0,0,0,0
11810,21188,image,,St Innocent Winery,19,1,1437154127,1437154127,0,1,0,0,0,0
11811,21266,event,,Lord & Schryver Conservancy: Gaiety Hollow ~ Open Garden,19,1,1437675233,1438974695,0,1,0,0,0,0
11812,21295,event,,Gaiety Hollow: Historic Garden ~ Open Garden,19,1,1437675461,1439400536,0,1,0,0,0,0
11813,21200,event,,Lord & Schryver Conservancy: Gaiety Hollow ~ Open Garden,19,1,1437684301,1437684301,0,1,0,0,0,0
11817,21208,event,,Live Music at Coria Estates,19,1,1438184939,1438185579,0,1,0,0,0,0
11818,21209,event,,Live Music at Coria Estates,19,1,1438185318,1438185629,0,1,0,0,0,0
11819,21207,event,,Live Music at Coria Estates,19,1,1438185519,1438185560,0,1,0,0,0,0
11820,21210,event,,Live Music at Coria Estates,19,1,1438185825,1438185825,0,1,0,0,0,0
11821,21212,event,,First Wednesday: Opening Reception ~ Red Raven Gallery,19,1,1438186075,1438186108,0,1,0,0,0,0
11822,21213,event,," Art Show: 'Color, Line and Composition' ~ Red Raven Gallery",19,1,1438186775,1438186775,0,1,0,0,0,0
11823,21214,event,,Bonaventure of Salem ~ Classic Car Cruise-In,19,1,1438187754,1438187754,0,1,0,0,0,0
11824,21216,event,,Live Music at Coria Estates,19,1,1438187931,1438187973,0,1,0,0,0,0
11825,21217,event,,Wine and Canvas ~ Coria Estates ,19,1,1438188235,1438188235,0,1,0,0,0,0
11826,21218,event,,Live Music: Indigo Boyz at Union Barrel,19,1,1438189936,1438189936,0,1,0,0,0,0
11827,21313,event,,Labor Day Weekend Celebration ~ Cubanisimo Vineyards,19,1,1438190443,1440437422,0,1,0,0,0,0
11828,21221,event,,Salem Collectors & Flea Market,19,1,1438190951,1438190951,0,1,0,0,0,0
11829,21222,event,,First Wednesday: Court Street Community Sidewalk Sale,19,1,1438191512,1438191512,0,1,0,0,0,0
11830,21223,event,,Science Night: for Adults,19,1,1438191932,1438191932,0,1,0,0,0,0
11831,21224,event,,Movie Night at Coria Estates,19,1,1438192492,1438192492,0,1,0,0,0,0
11832,21291,event,,Exhibit: Sherrie Wolf ~ Object Lessons,19,1,1438192825,1439231098,0,1,0,0,0,0
11833,21228,image,,Eola Hills Winery bottles,19,1,1438195572,1438195572,0,1,0,0,0,0
11834,21229,listing,,Eola Hills Wine Cellars,19,1,1438200137,1438200137,0,0,0,0,0,0
11835,21231,image,,Eola Hills - Legacy Vineyards,19,1,1438201527,1438201527,0,1,0,0,0,0
11836,21235,listing,,Eola Hills Wine Cellars - Legacy Vineyard,19,1,1438201937,1438202689,0,0,0,0,0,0
11837,21238,ad_rotator,,Amtrak Events Ad,19,1,1438287284,1438287284,0,1,0,0,0,0
11838,21239,image,,High Street Hustle Video,19,1,1438297244,1438297244,0,1,0,0,0,0
11839,21241,image,,Keizer Rapids Park,19,1,1438634122,1438634122,0,1,0,0,0,0
11840,21265,event,,Celebrate World Honey Bee Day ~ Left Coast Cellars,19,1,1438967953,1438967953,0,1,0,0,0,0
11841,21268,event,,Annual Carnival,19,1,1439225505,1439225505,0,1,0,0,0,0
11842,21269,event,,"""Monty Python and the Holy Grail"" ~ Movie Night at Salem Saturday Market",19,1,1439225693,1439225693,0,1,0,0,0,0
11843,21271,event,,Live Music: The Indigo Boyz at Union Barrel,19,1,1439226150,1439226150,0,1,0,0,0,0
11844,21272,event,,Live Music: Sig Paulson at Union Barrel,19,1,1439226295,1439226295,0,1,0,0,0,0
11845,21273,event,,Live Music: The Mike Delamare Jazz Trio at Union Barrel,19,1,1439226863,1439226863,0,1,0,0,0,0
11846,21274,event,,Live Music: Rich McCloud at Union Barrel,19,1,1439227033,1439227033,0,1,0,0,0,0
11847,21275,event,,Live Music: The Brothers Kidd at Union Barrel,19,1,1439227199,1439227199,0,1,0,0,0,0
11848,21277,event,,Silverton Fine Arts Festival,19,1,1439227898,1439227949,0,1,0,0,0,0
11849,21278,event,,Artist Talk: Maud Durland,19,1,1439228165,1439228165,0,1,0,0,0,0
11850,21279,event,,Project Space First Wednesday Reception,19,1,1439228376,1439228376,0,1,0,0,0,0
11851,21280,event,,Fine Art Friday,19,1,1439228747,1439228747,0,1,0,0,0,0
11852,21281,event,,Exhibit: Working in the Empty Spaces ~ The Women Artists of AMBUS,19,1,1439229019,1439229019,0,1,0,0,0,0
11853,21289,event,,Exhibit: Working in the Empty Spaces ~ The Women Artists of AMBUS,19,1,1439229110,1439230737,0,1,0,0,0,0
11854,21290,event,,Exhibit: Gallery Guides Showcase Part I,19,1,1439229654,1439230814,0,1,0,0,0,0
11855,21284,event,,Exhibit: Gallery Guides Showcase Part I,19,1,1439229763,1439229763,0,1,0,0,0,0
